Šifra kupca;Ime kupca;Št.raèuna;Datum;Predraèun;Št. predraèuna;Predraèun velja do;V tranzitu;Poslati na ime;Poslati na naslov-1vrst.;Poslati na naslov-2vrst.;V mesto;V državo;Na poštno štev.;Poslati v državo;Naroèilo kupca;Dostava;Datum pošilj.;Zapade;Znesek popusta;Datum popusta;Prikazani pogoji;Št.dobavnice;Šifra prodajalca;Konto terjatev;Znesek terjatev;OE/Skladišèe;Opomba raèuna;Opombe natisne za artiklom;Promet - zaèetno stanje;Datum plaèila;Število elementov;Dodeli naroè. prodaje;Št. naroèila;Distribucija naroèila;Kolièina;Artikel;Opis;Konto GK;Cena;Vrsta davka;Znesek;Konto zaloge;Konto stroškov prodaje;Znesek stroš. prodaje;Posel;Davène stopnje;Obdobje prometa;Štev. prometa;Šifra davka;Tip vrstice;Rabat;Datum knjiženja;Knjiženje - oseba;Datum prejema raèuna;Tip oprostitve;Vrsta raèuna;Št.obrazca za vraèilo davka;Lokacija;Valuta;Teèaj;Banka;Datum teèaja;Tiskanje v valuti?;Cena enote - tekst;Vneseni znesek;Poslovni raèun;Model in sklic za plaèilo;Datum obraèunanega DDV;Št. izdaje 1;Št. izdaje 2;Št. izdaje 3;Št. izdaje 4;Št. izdaje 5;Št. izdaje 6;Št. izdaje 7;Št. izdaje 8;Št. izdaje 9;Št. izdaje 10;Št. izdaje 11;Št. izdaje 12;Št. izdaje 13;Št. izdaje 14;Št. izdaje 15;Št. izdaje 16;Št. izdaje 17;Št. izdaje 18;Št. izdaje 19;Št. izdaje 20;Št. izdaje 21;Št. izdaje 22;Št. izdaje 23;Št. izdaje 24;Št. izdaje 25;Št. izdaje 26;Št. izdaje 27;Št. izdaje 28;Št. izdaje 29;Št. izdaje 30;Št. izdaje 31;Št. izdaje 32;Št. izdaje 33;Št. izdaje 34;Št. izdaje 35;Št. izdaje 36;Št. izdaje 37;Št. izdaje 38;Št. izdaje 39;Št. izdaje 40;Št. izdaje 41;Št. izdaje 42;Št. izdaje 43;Št. izdaje 44;Št. izdaje 45;Št. izdaje 46;Št. izdaje 47;Št. izdaje 48;Št. izdaje 49;Št. izdaje 50;Predplaèilo
GRAFIS TRADE D.O.O.;GRAFIS TRADE D.O.O.;17/0309;05.04.17;Ne;;;Ne;GRAFIS TRADE D.O.O.;SPODNJE BLATO 29;;;;1290;;;Osebni prevzem;05.04.17;05.05.17;0,00000;05.04.17;Zapade v 30 dneh;;;120000;919,58000;SPLOŠNO;;Ne;Ne;;19;Ne;;0;0,00000;;Davek 22%;260000;0,00000;0;-165,83000;;;0,00000;;D22;32;54;;0;0,00000;07.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;05.04.17;Ne;;0,00000;03106-1000813505;00 309;05.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
GRAFIS TRADE D.O.O.;GRAFIS TRADE D.O.O.;17/0309;05.04.17;Ne;;;Ne;GRAFIS TRADE D.O.O.;SPODNJE BLATO 29;;;;1290;;;Osebni prevzem;05.04.17;05.05.17;0,00000;05.04.17;Zapade v 30 dneh;;;120000;919,58000;SPLOŠNO;;Ne;Ne;;19;Ne;;0;190,00000;15;Plastifikacija 72/33, 1/0 SIJAJ, JUTRO OVITKA;760000;0,05000;0;-9,50000;500000;500000;0,00000;;;32;54;D22;0;0,00000;07.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;05.04.17;Ne;0,0500000001000000040000000;0,00000;03106-1000813505;00 309;05.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
GRAFIS TRADE D.O.O.;GRAFIS TRADE D.O.O.;17/0309;05.04.17;Ne;;;Ne;GRAFIS TRADE D.O.O.;SPODNJE BLATO 29;;;;1290;;;Osebni prevzem;05.04.17;05.05.17;0,00000;05.04.17;Zapade v 30 dneh;;;120000;919,58000;SPLOŠNO;;Ne;Ne;;19;Ne;;0;1100,00000;2;Plastifikacija SIJAJ B2, 1/0, MUCA MIJA;760000;0,05800;0;-63,80000;500000;500000;0,00000;;;32;54;D22;0;0,00000;07.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;05.04.17;Ne;0,0580000001000000040000000;0,00000;03106-1000813505;00 309;05.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
GRAFIS TRADE D.O.O.;GRAFIS TRADE D.O.O.;17/0309;05.04.17;Ne;;;Ne;GRAFIS TRADE D.O.O.;SPODNJE BLATO 29;;;;1290;;;Osebni prevzem;05.04.17;05.05.17;0,00000;05.04.17;Zapade v 30 dneh;;;120000;919,58000;SPLOŠNO;;Ne;Ne;;19;Ne;;0;1100,00000;6;Plastifikacija SIJAJ A2, 1/0, SIVI VOLK NA PIKNIKU;760000;0,05200;0;-57,20000;500000;500000;0,00000;;;32;54;D22;0;0,00000;07.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;05.04.17;Ne;0,0520000000999999990000000;0,00000;03106-1000813505;00 309;05.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
GRAFIS TRADE D.O.O.;GRAFIS TRADE D.O.O.;17/0309;05.04.17;Ne;;;Ne;GRAFIS TRADE D.O.O.;SPODNJE BLATO 29;;;;1290;;;Osebni prevzem;05.04.17;05.05.17;0,00000;05.04.17;Zapade v 30 dneh;;;120000;919,58000;SPLOŠNO;;Ne;Ne;;19;Ne;;0;1130,00000;13;Plastificiranje MAT A2, 1/0, KOŠARKAR;760000;0,07500;0;-84,75000;500000;500000;0,00000;;;32;54;D22;0;0,00000;07.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;05.04.17;Ne;0,0750000000999999920000000;0,00000;03106-1000813505;00 309;05.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
GRAFIS TRADE D.O.O.;GRAFIS TRADE D.O.O.;17/0309;05.04.17;Ne;;;Ne;GRAFIS TRADE D.O.O.;SPODNJE BLATO 29;;;;1290;;;Osebni prevzem;05.04.17;05.05.17;0,00000;05.04.17;Zapade v 30 dneh;;;120000;919,58000;SPLOŠNO;;Ne;Ne;;19;Ne;;0;1100,00000;20;UV LAK KOŠARKAR;760000;0,08000;0;-88,00000;500000;500000;0,00000;;;32;54;D22;0;0,00000;07.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;05.04.17;Ne;0,0800000000999999960000000;0,00000;03106-1000813505;00 309;05.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
GRAFIS TRADE D.O.O.;GRAFIS TRADE D.O.O.;17/0309;05.04.17;Ne;;;Ne;GRAFIS TRADE D.O.O.;SPODNJE BLATO 29;;;;1290;;;Osebni prevzem;05.04.17;05.05.17;0,00000;05.04.17;Zapade v 30 dneh;;;120000;919,58000;SPLOŠNO;;Ne;Ne;;19;Ne;;0;1,00000;20;UV LAK PRIPRAVA;760000;40,00000;0;-40,00000;500000;500000;0,00000;;;32;54;D22;0;0,00000;07.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;05.04.17;Ne;40,0000000001000020000000000;0,00000;03106-1000813505;00 309;05.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
GRAFIS TRADE D.O.O.;GRAFIS TRADE D.O.O.;17/0309;05.04.17;Ne;;;Ne;GRAFIS TRADE D.O.O.;SPODNJE BLATO 29;;;;1290;;;Osebni prevzem;05.04.17;05.05.17;0,00000;05.04.17;Zapade v 30 dneh;;;120000;919,58000;SPLOŠNO;;Ne;Ne;;19;Ne;;0;1,00000;20;FILM;760000;10,00000;0;-10,00000;500000;500000;0,00000;;;32;54;D22;0;0,00000;07.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;05.04.17;Ne;10,0000000001000000000000000;0,00000;03106-1000813505;00 309;05.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
GRAFIS TRADE D.O.O.;GRAFIS TRADE D.O.O.;17/0309;05.04.17;Ne;;;Ne;GRAFIS TRADE D.O.O.;SPODNJE BLATO 29;;;;1290;;;Osebni prevzem;05.04.17;05.05.17;0,00000;05.04.17;Zapade v 30 dneh;;;120000;919,58000;SPLOŠNO;;Ne;Ne;;19;Ne;;0;440,00000;15;Plastifikacija 70/33, 1/0 MAT, SODOBNOST;760000;0,06400;0;-28,16000;500000;500000;0,00000;;;32;54;D22;0;0,00000;07.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;05.04.17;Ne;0,0640000000999999960000000;0,00000;03106-1000813505;00 309;05.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
GRAFIS TRADE D.O.O.;GRAFIS TRADE D.O.O.;17/0309;05.04.17;Ne;;;Ne;GRAFIS TRADE D.O.O.;SPODNJE BLATO 29;;;;1290;;;Osebni prevzem;05.04.17;05.05.17;0,00000;05.04.17;Zapade v 30 dneh;;;120000;919,58000;SPLOŠNO;;Ne;Ne;;19;Ne;;0;480,00000;15;Plastifikacija 70/33, 1/0 MAT, SODOBNOST 3;760000;0,06400;0;-30,72000;500000;500000;0,00000;;;32;54;D22;0;0,00000;07.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;05.04.17;Ne;0,0640000000999999960000000;0,00000;03106-1000813505;00 309;05.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
GRAFIS TRADE D.O.O.;GRAFIS TRADE D.O.O.;17/0309;05.04.17;Ne;;;Ne;GRAFIS TRADE D.O.O.;SPODNJE BLATO 29;;;;1290;;;Osebni prevzem;05.04.17;05.05.17;0,00000;05.04.17;Zapade v 30 dneh;;;120000;919,58000;SPLOŠNO;;Ne;Ne;;19;Ne;;0;500,00000;15;Plastifikacija 70/33, 1/0 MAT, OVITEK ISOLA PIRANO;760000;0,06400;0;-32,00000;500000;500000;0,00000;;;32;54;D22;0;0,00000;07.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;05.04.17;Ne;0,0640000000999999960000000;0,00000;03106-1000813505;00 309;05.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
GRAFIS TRADE D.O.O.;GRAFIS TRADE D.O.O.;17/0309;05.04.17;Ne;;;Ne;GRAFIS TRADE D.O.O.;SPODNJE BLATO 29;;;;1290;;;Osebni prevzem;05.04.17;05.05.17;0,00000;05.04.17;Zapade v 30 dneh;;;120000;919,58000;SPLOŠNO;;Ne;Ne;;19;Ne;;0;400,00000;3;Plastifikacija SIJAJ B3, 1/0, ENERGIJA ZEMLJE;760000;0,04200;0;-16,80000;500000;500000;0,00000;;;32;54;D22;0;0,00000;07.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;05.04.17;Ne;0,0420000001000000040000000;0,00000;03106-1000813505;00 309;05.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
GRAFIS TRADE D.O.O.;GRAFIS TRADE D.O.O.;17/0309;05.04.17;Ne;;;Ne;GRAFIS TRADE D.O.O.;SPODNJE BLATO 29;;;;1290;;;Osebni prevzem;05.04.17;05.05.17;0,00000;05.04.17;Zapade v 30 dneh;;;120000;919,58000;SPLOŠNO;;Ne;Ne;;19;Ne;;0;700,00000;7;Plastifikacija SIJAJ A3, 1/0, BOŽJI BLAGOSLOV VAJINI LJUBEZNI;760000;0,04000;0;-28,00000;500000;500000;0,00000;;;32;54;D22;0;0,00000;07.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;05.04.17;Ne;0,0400000001000000020000000;0,00000;03106-1000813505;00 309;05.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
GRAFIS TRADE D.O.O.;GRAFIS TRADE D.O.O.;17/0309;05.04.17;Ne;;;Ne;GRAFIS TRADE D.O.O.;SPODNJE BLATO 29;;;;1290;;;Osebni prevzem;05.04.17;05.05.17;0,00000;05.04.17;Zapade v 30 dneh;;;120000;919,58000;SPLOŠNO;;Ne;Ne;;19;Ne;;0;700,00000;14;Plastificiranje MAT A3, 1/0, ZA SREÈO V DVOJE;760000;0,05200;0;-36,40000;500000;500000;0,00000;;;32;54;D22;0;0,00000;07.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;05.04.17;Ne;0,0520000000999999990000000;0,00000;03106-1000813505;00 309;05.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
GRAFIS TRADE D.O.O.;GRAFIS TRADE D.O.O.;17/0309;05.04.17;Ne;;;Ne;GRAFIS TRADE D.O.O.;SPODNJE BLATO 29;;;;1290;;;Osebni prevzem;05.04.17;05.05.17;0,00000;05.04.17;Zapade v 30 dneh;;;120000;919,58000;SPLOŠNO;;Ne;Ne;;19;Ne;;0;700,00000;20;UV LAK SREÈA ZA DVOJE;760000;0,08000;0;-56,00000;500000;500000;0,00000;;;32;54;D22;0;0,00000;07.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;05.04.17;Ne;0,0800000000999999960000000;0,00000;03106-1000813505;00 309;05.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
GRAFIS TRADE D.O.O.;GRAFIS TRADE D.O.O.;17/0309;05.04.17;Ne;;;Ne;GRAFIS TRADE D.O.O.;SPODNJE BLATO 29;;;;1290;;;Osebni prevzem;05.04.17;05.05.17;0,00000;05.04.17;Zapade v 30 dneh;;;120000;919,58000;SPLOŠNO;;Ne;Ne;;19;Ne;;0;1,00000;20;UV LAK PRIPRAVA;760000;40,00000;0;-40,00000;500000;500000;0,00000;;;32;54;D22;0;0,00000;07.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;05.04.17;Ne;40,0000000001000020000000000;0,00000;03106-1000813505;00 309;05.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
GRAFIS TRADE D.O.O.;GRAFIS TRADE D.O.O.;17/0309;05.04.17;Ne;;;Ne;GRAFIS TRADE D.O.O.;SPODNJE BLATO 29;;;;1290;;;Osebni prevzem;05.04.17;05.05.17;0,00000;05.04.17;Zapade v 30 dneh;;;120000;919,58000;SPLOŠNO;;Ne;Ne;;19;Ne;;0;1,00000;20;FILM;760000;10,00000;0;-10,00000;500000;500000;0,00000;;;32;54;D22;0;0,00000;07.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;05.04.17;Ne;10,0000000001000000000000000;0,00000;03106-1000813505;00 309;05.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
GRAFIS TRADE D.O.O.;GRAFIS TRADE D.O.O.;17/0309;05.04.17;Ne;;;Ne;GRAFIS TRADE D.O.O.;SPODNJE BLATO 29;;;;1290;;;Osebni prevzem;05.04.17;05.05.17;0,00000;05.04.17;Zapade v 30 dneh;;;120000;919,58000;SPLOŠNO;;Ne;Ne;;19;Ne;;0;490,00000;15;Plastifikacija 70/33, 1/0 MAT, ISOLA, PIRANO OVITEK;760000;0,06400;0;-31,36000;500000;500000;0,00000;;;32;54;D22;0;0,00000;07.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;05.04.17;Ne;0,0640000000999999960000000;0,00000;03106-1000813505;00 309;05.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
GRAFIS TRADE D.O.O.;GRAFIS TRADE D.O.O.;17/0309;05.04.17;Ne;;;Ne;GRAFIS TRADE D.O.O.;SPODNJE BLATO 29;;;;1290;;;Osebni prevzem;05.04.17;05.05.17;0,00000;05.04.17;Zapade v 30 dneh;;;120000;919,58000;SPLOŠNO;;Ne;Ne;;19;Ne;;0;1570,00000;2;Plastifikacija SIJAJ B2, 1/0, KEMIJA;760000;0,05800;0;-91,06000;500000;500000;0,00000;;;32;54;D22;0;0,00000;07.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;05.04.17;Ne;0,0580000001000000040000000;0,00000;03106-1000813505;00 309;05.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
DEA STUDIO;DEA STUDIO d.o.o.;17/0310;10.04.17;Ne;;;Ne;DEA STUDIO d.o.o.;Podutiška cesta 24;;;;1000;;;Osebni prevzem;10.04.17;10.05.17;0,00000;10.04.17;Zapade v 30 dneh;;;120000;908,90000;SPLOŠNO;;Ne;Ne;;2;Ne;;0;0,00000;;Davek 22%;260000;0,00000;0;-163,90000;;;0,00000;;D22;32;55;;0;0,00000;11.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;10.04.17;Ne;;0,00000;03106-1000813505;00 310;10.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
DEA STUDIO;DEA STUDIO d.o.o.;17/0310;10.04.17;Ne;;;Ne;DEA STUDIO d.o.o.;Podutiška cesta 24;;;;1000;;;Osebni prevzem;10.04.17;10.05.17;0,00000;10.04.17;Zapade v 30 dneh;;;120000;908,90000;SPLOŠNO;;Ne;Ne;;2;Ne;;0;1,00000;760;TISK PROSPEKTOV MIZUNO;760000;745,00000;0;-745,00000;500000;500000;0,00000;;;32;55;D22;0;0,00000;11.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;10.04.17;Ne;745,0000000001000400000000000;0,00000;03106-1000813505;00 310;10.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
GORENJSKI TISK STORI;GORENJSKI TISK STORITVE,;17/0311 DBR;10.04.17;Ne;;;Ne;GORENJSKI TISK STORITVE,;UL. MIRKA VADNOVA 6;;;;4000;;;Osebni prevzem;10.04.17;09.07.17;0,00000;10.04.17;Zapade v 90 dneh;;;120000;-16,76000;SPLOŠNO;;Ne;Ne;;2;Ne;;0;0,00000;;Davek 22%;260000;0,00000;0;3,02000;;;0,00000;;D22;32;56;;0;0,00000;12.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;12.04.17;Ne;;0,00000;03106-1000813505;00 311 DBR;10.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
GORENJSKI TISK STORI;GORENJSKI TISK STORITVE,;17/0311 DBR;10.04.17;Ne;;;Ne;GORENJSKI TISK STORITVE,;UL. MIRKA VADNOVA 6;;;;4000;;;Osebni prevzem;10.04.17;09.07.17;0,00000;10.04.17;Zapade v 90 dneh;;;120000;-16,76000;SPLOŠNO;;Ne;Ne;;2;Ne;;0;-1,00000;760;3 % POPUST PO POG, VEZA RAÈ.17/0253;760000;13,74000;0;13,74000;500000;500000;0,00000;;;32;56;D22;0;0,00000;12.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;12.04.17;Ne;13,7400000001000000000000000;0,00000;03106-1000813505;00 311 DBR;10.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
ROLGRAF;ROLGRAF;17/0312;11.04.17;Ne;;;Ne;ROLGRAF;LITOSTROJSKA 58;;;;1000;;;Osebni prevzem;11.04.17;11.05.17;0,00000;11.04.17;Zapade v 30 dneh;;;120000;122,85000;SPLOŠNO;;Ne;Ne;;2;Ne;;0;0,00000;;Davek 22%;260000;0,00000;0;-22,15000;;;0,00000;;D22;32;57;;0;0,00000;19.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;19.04.17;Ne;;0,00000;03106-1000813505;00 312;11.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
ROLGRAF;ROLGRAF;17/0312;11.04.17;Ne;;;Ne;ROLGRAF;LITOSTROJSKA 58;;;;1000;;;Osebni prevzem;11.04.17;11.05.17;0,00000;11.04.17;Zapade v 30 dneh;;;120000;122,85000;SPLOŠNO;;Ne;Ne;;2;Ne;;0;1900,00000;2;Plastifikacija SIJAJ B2, 1/0, ORAFLOGO ŠKATLICE;760000;0,05300;0;-100,70000;500000;500000;0,00000;;;32;57;D22;0;0,00000;19.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;19.04.17;Ne;0,0530000001000000000000000;0,00000;03106-1000813505;00 312;11.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
OBNOVA;OBNOVA TRGOVINA, D.O.O.;17/0313;11.04.17;Ne;;;Ne;OBNOVA TRGOVINA, D.O.O.;ŠKOFOVA 7;;;;1000;;;Osebni prevzem;11.04.17;11.05.17;0,00000;11.04.17;Zapade v 30 dneh;;;120000;658,80000;SPLOŠNO;;Ne;Ne;;2;Ne;;0;0,00000;;Davek 22%;260000;0,00000;0;-118,80000;;;0,00000;;D22;32;58;;0;0,00000;19.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;19.04.17;Ne;;0,00000;03106-1000813505;00 313;11.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
OBNOVA;OBNOVA TRGOVINA, D.O.O.;17/0313;11.04.17;Ne;;;Ne;OBNOVA TRGOVINA, D.O.O.;ŠKOFOVA 7;;;;1000;;;Osebni prevzem;11.04.17;11.05.17;0,00000;11.04.17;Zapade v 30 dneh;;;120000;658,80000;SPLOŠNO;;Ne;Ne;;2;Ne;;0;240,00000;760;PAPIR FOTOKOPIRNI A4;760000;2,25000;0;-540,00000;500000;500000;0,00000;;;32;58;D22;0;0,00000;19.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;19.04.17;Ne;2,2500000001000000000000000;0,00000;03106-1000813505;00 313;11.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
SALOMON D.O.O.;SALOMON D.O.O.;17/0314;12.04.17;Ne;;;Ne;SALOMON D.O.O.;PAPIRNIŠKI TRG  17;;;;1260;;;Osebni prevzem;12.04.17;11.06.17;0,00000;12.04.17;Zapade v 60 dneh;;;120000;801,15000;SPLOŠNO;;Ne;Ne;;5;Ne;;0;0,00000;;Davek 22%;260000;0,00000;0;-144,47000;;;0,00000;;D22;32;59;;0;0,00000;19.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;19.04.17;Ne;;0,00000;03106-1000813505;00 314;12.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
SALOMON D.O.O.;SALOMON D.O.O.;17/0314;12.04.17;Ne;;;Ne;SALOMON D.O.O.;PAPIRNIŠKI TRG  17;;;;1260;;;Osebni prevzem;12.04.17;11.06.17;0,00000;12.04.17;Zapade v 60 dneh;;;120000;801,15000;SPLOŠNO;;Ne;Ne;;5;Ne;;0;2190,00000;2;Plastifikacija SIJAJ B2, 1/0, BODI ZDRAVA, DN.171096;760000;0,05600;0;-122,64000;500000;500000;0,00000;;;32;59;D22;0;0,00000;19.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;19.04.17;Ne;0,0560000001000000030000000;0,00000;03106-1000813505;00 314;12.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
SALOMON D.O.O.;SALOMON D.O.O.;17/0314;12.04.17;Ne;;;Ne;SALOMON D.O.O.;PAPIRNIŠKI TRG  17;;;;1260;;;Osebni prevzem;12.04.17;11.06.17;0,00000;12.04.17;Zapade v 60 dneh;;;120000;801,15000;SPLOŠNO;;Ne;Ne;;5;Ne;;0;1150,00000;2;Plastifikacija SIJAJ B2, 1/0, EKIPA SN ŠT.17/17, DN.171143;760000;0,05600;0;-64,40000;500000;500000;0,00000;;;32;59;D22;0;0,00000;19.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;19.04.17;Ne;0,0560000001000000030000000;0,00000;03106-1000813505;00 314;12.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
SALOMON D.O.O.;SALOMON D.O.O.;17/0314;12.04.17;Ne;;;Ne;SALOMON D.O.O.;PAPIRNIŠKI TRG  17;;;;1260;;;Osebni prevzem;12.04.17;11.06.17;0,00000;12.04.17;Zapade v 60 dneh;;;120000;801,15000;SPLOŠNO;;Ne;Ne;;5;Ne;;0;3740,00000;2;Plastifikacija SIJAJ B2, 1/0, AVTOFOKUS ŠT.213, DN.171163;760000;0,05430;0;-203,08000;500000;500000;0,00000;;;32;59;D22;0;0,00000;19.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;19.04.17;Ne;0,0543000001000000020000000;0,00000;03106-1000813505;00 314;12.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
SALOMON D.O.O.;SALOMON D.O.O.;17/0314;12.04.17;Ne;;;Ne;SALOMON D.O.O.;PAPIRNIŠKI TRG  17;;;;1260;;;Osebni prevzem;12.04.17;11.06.17;0,00000;12.04.17;Zapade v 60 dneh;;;120000;801,15000;SPLOŠNO;;Ne;Ne;;5;Ne;;0;2380,00000;8;Plastifikacija SIJAJ  B1, 1/0, ZELENI RAJ MAJ 2017, DN.171173;760000;0,11200;0;-266,56000;500000;500000;0,00000;;;32;59;D22;0;0,00000;19.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;19.04.17;Ne;0,1120000001000000000000000;0,00000;03106-1000813505;00 314;12.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
MEDIA PRINT GOSTIÈ,;MEDIA PRINT GOSTIÈ, d.o.o.;17/0315;12.04.17;Ne;;;Ne;MEDIA PRINT GOSTIÈ, d.o.o.;SORA 4 E;;;;1215;;;Osebni prevzem;12.04.17;12.05.17;0,00000;12.04.17;Zapade v 30 dneh;;;120000;35,09000;SPLOŠNO;;Ne;Ne;;4;Ne;;0;0,00000;;Davek 22%;260000;0,00000;0;-6,33000;;;0,00000;;D22;32;60;;0;0,00000;19.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;19.04.17;Ne;;0,00000;03106-1000813505;00 315;12.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
MEDIA PRINT GOSTIÈ,;MEDIA PRINT GOSTIÈ, d.o.o.;17/0315;12.04.17;Ne;;;Ne;MEDIA PRINT GOSTIÈ, d.o.o.;SORA 4 E;;;;1215;;;Osebni prevzem;12.04.17;12.05.17;0,00000;12.04.17;Zapade v 30 dneh;;;120000;35,09000;SPLOŠNO;;Ne;Ne;;4;Ne;;0;190,00000;14;Plastificiranje MAT A3, 1/0, COCA-COLA;760000;0,05200;0;-9,88000;500000;500000;0,00000;;;32;60;D22;0;0,00000;19.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;19.04.17;Ne;0,0520000000999999990000000;0,00000;03106-1000813505;00 315;12.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
